RecordId,Price,oldValue
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166367284239123,241 860 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166791471310523,259 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165754471500622,241 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166541064193863,257 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168856675016562,395 600 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168856663227922,257 796 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168735056681027,180 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168733659539887,235 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168717479729455,315 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168597838392346,194 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168597733328267,157 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168856533238154,228 597 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165426298736104,950 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164865224333111,227 728 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167930756218861,370 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168613314579999,120 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167326538168031,336 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165167288046736,302 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164976639341488,198 400 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164735256546238,302 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168026100407836,303 700 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168320740101038,299 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164364485056646,195 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164364485824526,159 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167810761254084,210 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168184215989905,245 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168184197366317,225 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168830971489160,362 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167766172828964,190 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168025092298758,269 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166091741325899,293 932 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166094078381256,534 718 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166092097659828,427 140 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165882792052253,231 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165882866804227,194 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165882833559336,173 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166004904156717,259 999 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167543923427452,189 254 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167568493736814,201 090 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167102358481419,375 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168595588031355,227 222 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167092332438032,181 076 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166264265886906,152 894 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165407938312297,253 620 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167049952970402,155 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166306259446644,277 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167845388887873,189 000 EUR,
