RecordId,Price,oldValue
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163232092198015,250 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163471458707680,330 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168872010695284,162 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168871999896230,153 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167145436336495,992 600 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163819613236148,381 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167145017294372,849 400 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163187472655780,580 600 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168871952795062,153 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168025088021465,345 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168871913762870,186 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168871659219210,183 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168871640446246,182 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167872502590817,340 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166358663177660,249 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166358662782074,249 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168180768573009,179 999 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168052942787039,362 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167696191790532,525 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167145249655644,998 300 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163819672225758,792 700 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168008242438595,329 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168863625748705,179 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166867604096873,362 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168009976288147,387 499 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168320762936414,335 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168614464129509,287 140 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168614462653869,403 164 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168510929722292,340 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168606062302053,843 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168856921015543,650 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166680823403111,431 700 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164518399937076,483 840 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164674608777844,Цена при запитване,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167360223394852,346 600 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168119598669918,431 708 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168119753387839,485 275 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167707297854216,350 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d162486912259472,250 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168597330945701,700 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168545277578904,375 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166695698686057,762 133 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166535000953867,481 190 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166534674575459,307 712 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168837964569964,620 600 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168837963361611,485 275 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168837961235392,431 700 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168837960487590,620 600 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163896194948609,532 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168572947765076,792 700 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168581453322317,792 653 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168250879684884,249 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168577201446541,381 931 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168329971433551,699 999 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166506219610684,815 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168009502379980,582 472 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168224045470409,350 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167491198453684,819 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163542241497300,350 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168813061038218,1 056 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167723245546800,266 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166814590392270,258 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165511851541830,700 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165996067613815,180 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167818065256193,305 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158203725031068,250 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168267717900307,670 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168752202452891,349 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166296934433568,195 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165028053952380,265 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164432458540079,700 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166815962417312,345 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166939201912723,849 420 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168795070983588,386 100 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168793582452658,253 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164745875599725,499 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168791859416353,329 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167535458793506,Цена при запитване,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167535463784770,606 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168397999465833,879 360 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168398488685860,336 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168398198577161,649 300 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168398548231583,276 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168398408998974,282 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168398336251708,353 300 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168315669050022,189 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167809680119079,346 600 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167809681809156,304 017 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168268756748090,439 400 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168269904966074,439 400 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164985474555632,802 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168189480126697,351 560 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168780645805356,455 228 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168780644905143,287 140 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168780643178774,448 596 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168779730405147,349 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168534643206014,249 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168777034696399,360 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168776548705126,310 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165763418245631,169 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166496024384420,415 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168776339196124,345 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167991966232687,730 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168770117558368,620 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167999250820901,Цена при запитване,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167593355281869,340 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168508953480088,250 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168752532746373,315 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168010132638606,347 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167508851487864,228 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168252064559253,276 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168252065031553,286 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168252063592640,564 400 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168744609431152,294 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167515759768967,398 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168743299533556,320 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167725026003981,187 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167274138964254,750 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168009687620356,353 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167653846023265,336 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167455484620145,197 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168727470355287,333 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168727405299480,355 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168725923695670,510 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168725854824350,270 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168724667331174,347 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167456314690454,890 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167117184678218,230 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165961035317534,450 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168718462997736,319 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168717109788629,269 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168209011323589,411 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168715968803099,185 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168715935513706,260 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168474001995986,385 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167963780913874,380 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167957161573357,630 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168469108487233,275 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167902343962022,245 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167498429357045,399 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168441513249658,400 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168423868736986,350 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168689610974700,329 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166362004041067,282 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167932530884816,Цена при запитване,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168180390608309,330 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164943480857600,330 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168666855204928,680 148 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168666854261993,637 632 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168666852992641,408 509 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168666851622904,723 888 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168666850000639,367 786 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168666845308271,340 922 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168666843909669,405 356 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168666842525026,505 056 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165476234287477,792 653 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167586800529678,295 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167586831144512,295 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159893685609894,399 999 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d134495363101388,750 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167689682439658,400 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168206647556173,190 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167466778286626,465 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166792113597851,582 480 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166792194706727,431 700 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168597141745100,556 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168589783171762,282 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168589762229222,317 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168589738002821,398 400 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168589718293700,353 300 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168589653861834,829 800 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168589629302214,674 300 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168589601490474,1 088 400 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168589580358165,829 800 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162816156769151,347 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168302178625329,265 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168544640855948,213 656 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164388257344528,110 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167092316948304,582 472 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167092450794173,431 708 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167955783266037,174 999 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167474044738656,255 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168433051237715,480 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168398717167128,426 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166054345710170,210 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168383337906070,239 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167964940953083,411 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166997426359145,580 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168069907064811,483 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166193599970268,462 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164872308404666,580 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167958867756560,329 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165891191305180,178 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167291123229812,180 634 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167291071860581,184 723 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167291013282011,199 776 EUR,
