RecordId,Price,oldValue
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168925442248102,310 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168925427562331,238 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168925408334300,235 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168925394431893,240 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168925387756512,240 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168925382258593,212 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168925352061269,155 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167757596928439,230 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168190142663537,225 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168924511563973,199 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168673765428618,214 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167947945314165,185 400 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166964604603362,418 168 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168131580190938,227 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166843421430615,212 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168131559246600,195 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168677058557200,280 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166393931052291,145 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166391588272922,160 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168408390304547,390 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164975360859640,204 336 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168917385582742,223 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168917050953399,181 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167179912368037,250 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168916691765317,199 999 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168430882928150,236 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168371807901356,294 585 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168415607438693,202 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164943029867966,416 305 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168913833915070,214 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168658170667739,600 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168658980893054,204 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168413894478237,520 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168908206477760,192 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168251611539844,220 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167163615076632,255 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167662107634756,191 400 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164958468132257,204 336 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163653030989118,149 999 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163741554382105,720 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168900316587664,200 600 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168380898967899,242 300 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168381003745185,242 300 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165408619916317,196 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168244902764393,250 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168898864236691,250 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168025381578557,183 320 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165607203433740,209 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168121003576468,208 440 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168622699672711,191 065 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167325815806379,231 352 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168856040223744,225 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d162927964697486,550 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166418075476574,145 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168388150269084,235 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168570787000992,200 850 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167818034011197,183 372 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167941049213238,262 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168685929623904,289 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165839564885545,150 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168139261568837,475 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168893057821527,298 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168529098436170,328 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167628841715741,559 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168883074267478,560 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168617571221156,173 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168379991844106,200 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168878301356836,169 712 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167052489228767,162 560 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167051883645603,162 560 EUR,
